policy_name,workload_name,cache_size,hit_rate,cost_weighted_hit_rate,dollar_savings,latency_p50,latency_p95,latency_p99,throughput,memory_overhead_bytes,n_queries,n_evictions,run_id,seed,cpu_percent_mean,cpu_percent_p95,rss_mean_mb,rss_peak_mb,gpu_utilization,grid_regime
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0174,0.037123809930343546,11.90467055494446,0.007399998139590025,0.014299992471933365,0.025201002572430322,110888.3487507633,56,10000,9807,20,62,62.0,117.8,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0246,0.02657362135506918,8.324760893768016,0.00100000761449337,0.0018999999156221747,0.0024000037228688598,515876.0864822908,56,10000,9722,21,63,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0253,0.02047488639808722,6.414200432588929,0.006800008122809231,0.018799997633323073,0.02969999346532859,124620.37519025007,56,10000,9720,21,63,50.1,95.19,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0246,0.026463299228100954,8.290200104478858,0.0008999923011288047,0.0018999999156221747,0.0025999906938523054,562936.2759540667,56,10000,9722,21,63,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0235,0.023110218988317985,7.239775291058133,0.0018999853637069464,0.0041000021155923605,0.005999987624818459,358543.73872320616,56,10000,9742,21,63,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0191,0.039356640246561,12.329317681504776,0.0041000021155923605,0.00859999272506684,0.012999997270526364,191747.9358249383,56,10000,9792,21,63,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0228,0.020874392570916354,6.307251331195854,0.0011999945854768157,0.0021999876480549574,0.003100009053014219,438592.6437775362,56,10000,9748,22,64,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0275,0.015484668469436733,4.678732350423259,0.004399989848025143,0.012899996363557875,0.021200001356191933,177912.51684298026,56,10000,9693,22,64,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0233,0.021517073900494014,6.501439145655237,0.0008999923011288047,0.0015999976312741637,0.0022000021999701858,622525.461571313,56,10000,9743,22,64,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.023,0.021200807610695396,6.405878473862374,0.0015999976312741637,0.0035999983083456755,0.005399997462518513,412078.8553721765,56,10000,9746,22,64,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0167,0.033518500453814645,10.127701004414458,0.0051000097300857306,0.010799994925037026,0.01740101579343902,153192.37591113127,56,10000,9815,22,64,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0227,0.024270398756980116,7.685876484196133,0.0007999915396794677,0.0015999976312741637,0.0022999884095042944,668726.3439453678,56,10000,9751,23,65,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0235,0.02106362488800791,6.670365032717416,0.0044000043999403715,0.014899997768225148,0.026200995780527616,158609.81665519738,56,10000,9739,23,65,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0228,0.024278558344092715,7.688460437568199,0.000600004568696022,0.0011999945854768157,0.0015999976312741637,837373.6613804725,56,10000,9750,23,65,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0223,0.022890951175126392,7.249037195451379,0.001300009898841381,0.0032999960239976645,0.0051000097300857306,456662.7087911594,56,10000,9749,23,65,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0169,0.0363330133222097,11.50582878712878,0.0043000036384910345,0.010100004146806896,0.016099991771625355,170394.90724127894,56,10000,9816,23,65,0.0,0.0,95.15234375,95.15234375,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0237,0.022183760535853105,6.812105646888324,0.000800006091594696,0.0016999983927235007,0.0023999893164727837,624052.2207242181,56,10000,9738,24,66,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0238,0.025895389992517174,7.951858843377921,0.004699992132373154,0.015204999363049792,0.025900008040480316,158114.01601355514,56,10000,9735,24,66,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.024,0.022351950912223147,6.86375291430139,0.0009999930625781417,0.0017999991541728377,0.0024000037228688598,558247.5495958836,56,10000,9735,24,66,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.024,0.023653494278516304,7.263425949937803,0.0011999945854768157,0.0030999945010989904,0.0048000074457377195,510474.9460669493,56,10000,9739,24,66,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.017,0.036297895563176315,11.146221080796892,0.00549999822396785,0.010900010238401592,0.016901012131711492,148022.93173814027,56,10000,9815,24,66,49.6,94.24,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0224,0.020967509573084277,6.736244670380254,0.0008999923011288047,0.0016999983927235007,0.0026000052457675338,548555.3794320875,56,10000,9748,25,67,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0239,0.02002537957559835,6.4335659878095415,0.005699999746866524,0.017005012341542097,0.03060000017285347,137591.32623441177,56,10000,9735,25,67,50.1,95.19,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0224,0.02111455913379635,6.783487373009088,0.0009999930625781417,0.0018999999156221747,0.0027999923622701317,517303.81283424934,56,10000,9748,25,67,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0219,0.018561536658544136,5.963276275342282,0.0017999991541728377,0.0040000013541430235,0.005699999746866524,384511.86229274684,56,10000,9753,25,67,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0164,0.03289395516538318,10.567861166257966,0.005900001269765198,0.011900003300979733,0.018902998272096804,137496.16730466872,56,10000,9818,25,67,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0232,0.022619868682161003,7.0577404310526,0.0011999945854768157,0.0022000021999701858,0.0029999937396496534,424518.4898873261,56,10000,9738,26,68,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0222,0.022076787084911068,6.888290775967099,0.005800000508315861,0.016299993149004877,0.026502012478886217,139315.15457074088,56,10000,9752,26,68,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0235,0.02327199302356202,7.26121306809798,0.0010999938240274787,0.0020000006770715117,0.0027999922167509794,471789.35547190707,56,10000,9735,26,68,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0227,0.020766159215917467,6.479355099503361,0.0018999999156221747,0.004399989848025143,0.006201003416208572,351427.14569479256,56,10000,9745,26,68,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0174,0.0346807044795969,10.8209032343354,0.006100002792663872,0.012699994840659201,0.020499996026046574,131499.00980644723,56,10000,9807,26,68,49.6,94.24,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0235,0.020712346015024932,6.504704285544828,0.001100008375942707,0.0020000006770715117,0.0026000052457675338,468660.66185119987,56,10000,9747,27,69,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.027,0.020290771950227805,6.372309112927916,0.006000002031214535,0.01660500929574475,0.02370000584051013,148451.64929430993,56,10000,9705,27,69,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0233,0.020364573164009196,6.3954863556803305,0.000800006091594696,0.001600012183189392,0.0022999884095042944,621114.1547934931,56,10000,9749,27,69,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0236,0.021359363311018214,6.707899818055541,0.001900014467537403,0.004399989848025143,0.005900001269765198,347834.55606445635,56,10000,9746,27,69,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0159,0.03158816962407511,9.920252499508614,0.005699999746866524,0.011100011761300266,0.018101006862707457,142778.2069136109,56,10000,9825,27,69,50.4,95.75999999999999,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0265,0.028241159218477967,8.856485329627096,0.0010999938240274787,0.0020999868866056204,0.0027010058693122336,482912.1532486108,56,10000,9716,28,70,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0272,0.020130169622957467,6.312862392418332,0.006299989763647318,0.01750000228639692,0.028100995696149787,141130.71104365028,56,10000,9702,28,70,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0269,0.028446096682777092,8.9207541378589,0.000800006091594696,0.001800013706088066,0.0027999922167509794,600640.282661931,56,10000,9712,28,70,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.026,0.026498280424154946,8.30991497272969,0.0014999968698248267,0.0035999983083456755,0.00549999822396785,418334.77652219275,56,10000,9717,28,70,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0201,0.04026450206098996,12.627030252163859,0.005299996701069176,0.010799994925037026,0.017602002917556137,150185.10313069812,56,10000,9785,28,70,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,10000,0.0246,0.023264881345923277,7.025924710799448,0.0010999938240274787,0.0018999999156221747,0.0026000052457675338,501165.20913010737,56,10000,9724,29,71,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,10000,0.0248,0.018989826749755176,5.734870985631944,0.0045000051613897085,0.015700003132224083,0.03010201078723189,149909.0801617306,56,10000,9722,29,71,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,10000,0.0247,0.023286581322123297,7.032478038828098,0.0008999923011288047,0.0017999991541728377,0.002700006007216871,555697.5674503901,56,10000,9723,29,71,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,10000,0.0252,0.024998705892501256,7.549534547654578,0.001600012183189392,0.0040000013541430235,0.006100002792663872,372854.6873441572,56,10000,9720,29,71,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,10000,0.0195,0.03988425673542752,12.04492646245167,0.006000002031214535,0.012200005585327744,0.025200988166034246,131694.52663968224,56,10000,9780,29,71,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,25000,0.0618,0.06068982392591684,18.500862078245785,0.0009999930625781417,0.0017999991541728377,0.0027999922167509794,532943.9292301532,56,10000,9321,0,42,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,25000,0.06,0.06402014622701595,19.516087194798303,0.009800001862458885,0.030805014830548243,0.04750199776026425,88661.83577931952,56,10000,9340,0,42,50.1,95.19,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,25000,0.0621,0.06079765025484781,18.53373216932383,0.000900006853044033,0.0016999983927235007,0.0026999914553016424,576554.9688957804,56,10000,9319,0,42,0.0,0.0,95.15625,95.15625,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,25000,0.0648,0.07033298229335351,21.44051046431469,0.001900014467537403,0.0046000059228390455,0.007099996000761166,358471.76316477894,56,10000,9297,0,42,0.0,0.0,95.16015625,95.16015625,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,25000,0.0441,0.09882030276184531,30.12466792059113,0.00549999822396785,0.01200000406242907,0.019700989942066396,147558.35193454332,56,10000,9513,0,42,0.0,0.0,95.16015625,95.16015625,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,25000,0.0585,0.055732478232228294,16.966306168801,0.00100000761449337,0.0018999999156221747,0.0030999945010989904,491912.9509682555,56,10000,9349,1,43,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,25000,0.062,0.05979396558843576,18.202720557176118,0.01170000177808106,0.033800009987317026,0.05300299613736577,78042.263008891,56,10000,9316,1,43,39.55,75.145,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,25000,0.058,0.055525779268000744,16.90338203509846,0.0011999945854768157,0.0020999868866056204,0.0032999961695168167,444717.2045545495,56,10000,9353,1,43,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,25000,0.0575,0.05781691667040749,17.600859338764202,0.0024000037228688598,0.005699999746866524,0.008499991963617504,294025.1155530498,56,10000,9357,1,43,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,25000,0.0434,0.09025022030759272,27.47433665447356,0.00689999433234334,0.015300000086426735,0.027401004917919657,115058.77777714551,56,10000,9514,1,43,50.1,95.19,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,25000,0.0654,0.06473405160088869,18.86989598077539,0.001100008375942707,0.0023000029614195228,0.0035999984538648278,446105.9413575227,56,10000,9280,2,44,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,25000,0.0712,0.06132726560738872,17.87682207706774,0.010100004146806896,0.03199999628122896,0.051399998483248055,84357.8595366381,56,10000,9220,2,44,49.6,94.24,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,25000,0.0651,0.06502911016161474,18.95590518630859,0.001100008375942707,0.0021000014385208488,0.0030999945010989904,470519.5947942858,56,10000,9281,2,44,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,25000,0.064,0.061326786688251374,17.876682472731513,0.0022000021999701858,0.0052000104915350676,0.007600999670103214,313843.6431312898,56,10000,9292,2,44,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,25000,0.0457,0.10413045679957039,30.353899372050787,0.005599998985417187,0.011800002539530396,0.018199993210146204,149273.78304617686,56,10000,9500,2,44,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,25000,0.058,0.05566675129595109,17.68095522731098,0.001100008375942707,0.0020000006770715117,0.0033010104380082556,469851.94971983286,56,10000,9363,3,45,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,25000,0.0673,0.048472277801943436,15.395835999581283,0.011699987226165831,0.03409999844734557,0.051602999883471126,78126.52591329375,56,10000,9261,3,45,62.0,117.8,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,25000,0.0573,0.05489403683000437,17.435524524821016,0.0009999930625781417,0.001800013706088066,0.0027999922167509794,537570.8250143967,56,10000,9370,3,45,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,25000,0.0567,0.0548412493052856,17.418758073763883,0.0022000021999701858,0.005199995939619839,0.007199996616691351,323453.97097603016,56,10000,9376,3,45,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
"GDSF(a=1.0,b=1.0)",high_variance_cost,25000,0.0408,0.08422258809931289,26.75090201321876,0.005599998985417187,0.013899990153731778,0.026701013994170374,127922.55055311332,56,10000,9550,3,45,50.1,95.19,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LRU,high_variance_cost,25000,0.0622,0.063811988487283,19.581915629057452,0.0006999907782301307,0.0011999945854768157,0.0017999991541728377,822206.1433806055,56,10000,9326,4,46,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
LFU,high_variance_cost,25000,0.056,0.05629873246645977,17.276330910778555,0.00890000956133008,0.025999994250014424,0.04050000279676169,99962.91376171324,56,10000,9382,4,46,50.1,95.19,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
FIFO,high_variance_cost,25000,0.062,0.06347926633505722,19.479813543426598,0.000700005330145359,0.0013999961083754897,0.0020999868866056204,764923.6608443671,56,10000,9328,4,46,0.0,0.0,95.1875,95.1875,N/A (GPTCache eviction path is CPU-only),stress
Random,high_variance_cost,25000,0.0679,0.0730952219912075,22.430651415984325,0.001400010660290718,0.0041000021155923605,0.006300004315562546,423597.78546988533,56,10000,9266,4,46,0.0,0.0,95.19140625,95.19140625,N/A (GPTCache eviction path is CPU-only),stress
